City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain inches (last 3 hrs),Snow inches (last 3 hrs)
197,Mackenzie,CA,2020-04-18 18:54:04,55.3,-123.17,44.6,42,1,2.24,clear sky,0.0,0.0
198,Kousseri,CM,2020-04-18 18:54:05,12.08,15.03,96.8,5,64,6.93,broken clouds,0.0,0.0
199,Berlevag,NO,2020-04-18 18:54:05,70.86,29.09,33.8,86,75,11.41,broken clouds,0.0,0.0
200,Jizan,SA,2020-04-18 18:54:05,17.33,42.67,89.6,66,20,3.36,few clouds,0.0,0.0
201,Duldurga,RU,2020-04-18 18:54:05,50.68,113.59,32.99,63,4,10.74,clear sky,0.0,0.0
202,Saskylakh,RU,2020-04-18 18:54:05,71.92,114.08,8.49,81,0,5.06,clear sky,0.0,0.0
203,Necochea,AR,2020-04-18 18:54:06,-38.55,-58.74,81.0,44,0,18.01,clear sky,0.0,0.0
204,Broken Hill,AU,2020-04-18 18:54:06,-31.95,141.43,51.8,62,43,1.48,scattered clouds,0.0,0.0
205,Mahebourg,MU,2020-04-18 18:54:06,-20.41,57.7,79.0,74,40,16.11,shower rain,0.0,0.0
206,Yeppoon,AU,2020-04-18 18:54:06,-23.13,150.73,73.4,83,75,2.24,broken clouds,0.0,0.0
207,Krasnogorsk,RU,2020-04-18 18:54:06,55.82,37.32,35.6,75,98,13.42,overcast clouds,0.0,0.0
208,Cabedelo,BR,2020-04-18 18:54:07,-6.98,-34.83,86.0,70,40,10.29,scattered clouds,0.0,0.0
209,Kachiry,KZ,2020-04-18 18:54:07,53.07,76.1,55.58,44,83,9.13,broken clouds,0.0,0.0
210,East London,ZA,2020-04-18 18:54:07,-33.02,27.91,71.94,64,0,17.94,clear sky,0.0,0.0
211,Mogadishu,SO,2020-04-18 18:54:07,2.04,45.34,84.54,75,88,13.35,overcast clouds,0.0,0.0
212,Kosh-Agach,RU,2020-04-18 18:54:08,50.0,88.67,30.31,37,0,3.38,clear sky,0.0,0.0
213,Morovis,PR,2020-04-18 18:54:08,18.33,-66.41,84.99,82,41,13.11,light rain,0.19,0.0
214,Kurbnesh,AL,2020-04-18 18:54:08,41.78,20.08,57.2,82,41,2.24,scattered clouds,0.0,0.0
215,Acapulco,MX,2020-04-18 18:54:08,16.86,-99.89,86.0,55,5,8.05,haze,0.0,0.0
216,Chongwe,ZM,2020-04-18 18:54:08,-15.33,28.68,68.0,72,0,4.7,clear sky,0.0,0.0
217,Chuy,UY,2020-04-18 18:54:09,-33.7,-53.46,70.14,70,32,6.78,scattered clouds,0.0,0.0
218,Vostok,RU,2020-04-18 18:49:48,46.49,135.88,34.97,75,27,3.09,scattered clouds,0.0,0.0
219,Vanimo,PG,2020-04-18 18:54:09,-2.67,141.3,81.12,76,88,2.77,light rain,0.16,0.0
220,Miramar,US,2020-04-18 18:54:09,25.99,-80.23,93.2,46,40,8.05,scattered clouds,0.0,0.0
221,Mareeba,AU,2020-04-18 18:53:01,-17.0,145.43,75.2,100,90,1.25,overcast clouds,0.0,0.0
222,New Norfolk,AU,2020-04-18 18:54:10,-42.78,147.06,43.0,85,70,3.62,broken clouds,0.0,0.0
223,Saint-Georges,GD,2020-04-18 18:54:10,12.06,-61.75,86.0,66,20,19.46,few clouds,0.0,0.0
224,Marmarion,GR,2020-04-18 18:52:25,38.05,24.32,59.0,67,1,2.24,clear sky,0.0,0.0
225,Guerrero Negro,MX,2020-04-18 18:54:08,27.98,-114.06,65.25,56,2,16.64,clear sky,0.0,0.0
226,Luderitz,NA,2020-04-18 18:54:10,-26.65,15.16,60.8,87,11,6.93,few clouds,0.0,0.0
227,Rocha,UY,2020-04-18 18:54:11,-34.48,-54.33,72.12,59,0,7.54,clear sky,0.0,0.0
228,Anadyr,RU,2020-04-18 18:54:11,64.75,177.48,15.8,85,90,17.9,light snow,0.0,0.0
229,Coquimbo,CL,2020-04-18 18:54:11,-29.95,-71.34,60.8,82,90,9.17,overcast clouds,0.0,0.0
230,Longyearbyen,SJ,2020-04-18 18:54:11,78.22,15.64,32.0,95,40,6.93,scattered clouds,0.0,0.0
231,Touros,BR,2020-04-18 18:49:13,-5.2,-35.46,87.8,62,40,11.41,scattered clouds,0.0,0.0
232,Turkmenabat,TM,2020-04-18 18:54:12,39.07,63.58,66.2,42,63,2.24,broken clouds,0.0,0.0
233,Eureka,US,2020-04-18 18:51:52,40.8,-124.16,54.0,77,99,7.0,overcast clouds,0.0,0.0
234,Sechura,PE,2020-04-18 18:54:12,-5.56,-80.82,77.56,65,32,8.77,scattered clouds,0.0,0.0
235,Swellendam,ZA,2020-04-18 18:54:13,-34.02,20.44,57.2,87,0,4.7,clear sky,0.0,0.0
236,Coyah,GN,2020-04-18 18:54:13,9.75,-13.42,84.31,58,31,10.45,scattered clouds,0.0,0.0
237,Praya,CV,2020-04-18 18:50:49,14.92,-23.51,78.8,54,40,20.8,scattered clouds,0.0,0.0
238,Homer,US,2020-04-18 18:54:13,59.64,-151.55,50.0,81,1,9.17,clear sky,0.0,0.0
239,Kavieng,PG,2020-04-18 18:49:46,-2.57,150.8,82.17,76,99,0.6,overcast clouds,0.0,0.0
240,Hambantota,LK,2020-04-18 18:54:13,6.12,81.12,78.8,100,20,1.12,few clouds,0.0,0.0
241,Taoudenni,ML,2020-04-18 18:53:31,22.68,-3.98,92.43,27,53,29.01,broken clouds,0.0,0.0
242,Salinas,US,2020-04-18 18:50:52,36.68,-121.66,60.8,62,90,5.82,overcast clouds,0.0,0.0
243,Ostrovnoy,RU,2020-04-18 18:54:14,68.05,39.51,32.45,95,100,12.5,light snow,0.0,0.3
244,Doba,TD,2020-04-18 18:54:14,8.65,16.85,96.19,21,80,4.16,broken clouds,0.0,0.0
245,Okha,RU,2020-04-18 18:54:15,53.57,142.95,17.4,90,18,6.82,few clouds,0.0,0.0
246,Nerchinskiy Zavod,RU,2020-04-18 18:54:15,51.31,119.61,26.38,81,99,14.67,overcast clouds,0.0,0.0
247,Aquiraz,BR,2020-04-18 18:54:15,-3.9,-38.39,86.0,62,40,8.05,scattered clouds,0.0,0.0
248,Eyl,SO,2020-04-18 18:54:15,7.98,49.82,83.03,74,3,11.79,clear sky,0.0,0.0
249,Bolotnoye,RU,2020-04-18 18:54:16,55.67,84.4,37.44,75,27,8.55,scattered clouds,0.0,0.0
250,Vao,NC,2020-04-18 18:54:16,-22.67,167.48,75.09,69,26,11.03,scattered clouds,0.0,0.0
251,Gundorovskiy,RU,2020-04-18 18:54:16,46.78,41.9,49.55,73,100,5.79,overcast clouds,0.0,0.0
252,Grand Gaube,MU,2020-04-18 18:54:17,-20.01,57.66,79.0,74,40,16.11,shower rain,0.0,0.0
253,Torbay,CA,2020-04-18 18:50:51,47.67,-52.73,39.99,51,75,12.75,light shower snow,0.0,0.0
254,Manokwari,ID,2020-04-18 18:54:17,-0.87,134.08,81.23,73,74,3.11,light rain,1.75,0.0
255,Puerto Ayora,EC,2020-04-18 18:54:17,-0.74,-90.35,86.0,70,75,9.17,shower rain,0.0,0.0
256,Gwadar,PK,2020-04-18 18:54:18,25.12,62.33,79.39,76,25,11.72,scattered clouds,0.0,0.0
257,Daru,PG,2020-04-18 18:54:18,-9.08,143.21,79.18,87,73,8.1,broken clouds,0.0,0.0
258,Gat,IL,2020-04-18 18:50:05,31.61,34.76,68.0,15,2,9.62,clear sky,0.0,0.0
259,Avera,US,2020-04-18 18:50:56,33.19,-82.53,77.0,36,1,12.75,clear sky,0.0,0.0
260,Caravelas,BR,2020-04-18 18:54:19,-17.71,-39.25,77.49,78,98,21.54,light rain,0.29,0.0
261,Nossa Senhora Da Gloria,BR,2020-04-18 18:54:19,-10.22,-37.42,83.71,62,78,12.33,moderate rain,5.22,0.0
262,Laguna,US,2020-04-18 18:54:19,38.42,-121.42,64.0,59,90,9.17,overcast clouds,0.0,0.0
263,Grindavik,IS,2020-04-18 18:54:20,63.84,-22.43,37.4,93,90,12.75,overcast clouds,0.0,0.0
264,Surovatikha,RU,2020-04-18 18:54:20,55.77,43.9,37.99,76,40,4.47,scattered clouds,0.0,0.0
265,Rotterdam,NL,2020-04-18 18:52:09,51.92,4.48,54.0,87,90,8.05,overcast clouds,0.0,0.0
266,Yar-Sale,RU,2020-04-18 18:51:14,66.83,70.83,34.72,98,100,6.22,overcast clouds,0.0,0.0
267,Nome,US,2020-04-18 18:54:21,64.5,-165.41,33.8,100,90,8.05,mist,0.0,0.0
268,Darab,IR,2020-04-18 18:54:21,28.75,54.54,68.04,28,58,5.37,broken clouds,0.0,0.0
269,Dafeng,CN,2020-04-18 18:54:21,23.45,108.59,72.34,85,93,5.93,overcast clouds,0.0,0.0
270,Cap Malheureux,MU,2020-04-18 18:51:38,-19.98,57.61,79.0,74,40,16.11,shower rain,0.0,0.0
271,Luganville,VU,2020-04-18 18:54:22,-15.53,167.17,73.4,94,40,3.02,scattered clouds,0.0,0.0
272,Tiksi,RU,2020-04-18 18:54:22,71.69,128.87,5.04,87,92,4.7,overcast clouds,0.0,0.0
273,Pervomayskiy,RU,2020-04-18 18:50:59,53.25,40.29,39.74,68,91,8.25,light rain,0.17,0.0
274,Butaritari,KI,2020-04-18 18:54:22,3.07,172.79,82.04,78,98,14.43,light rain,1.99,0.0
275,Khatanga,RU,2020-04-18 18:54:23,71.97,102.5,10.49,93,0,4.81,clear sky,0.0,0.0
276,Beidao,CN,2020-04-18 18:54:23,34.57,105.89,50.13,51,8,0.78,clear sky,0.0,0.0
277,Hasaki,JP,2020-04-18 18:51:49,35.73,140.83,52.0,87,75,3.36,broken clouds,0.0,0.0
278,Esperance,AU,2020-04-18 18:52:38,-33.87,121.9,59.0,93,90,13.87,overcast clouds,0.0,0.0
279,San Andres Del Rabanedo,ES,2020-04-18 18:54:24,42.61,-5.62,59.0,51,96,3.36,light rain,0.84,0.0
280,Venice,US,2020-04-18 18:54:24,27.1,-82.45,78.01,83,1,6.93,light rain,0.0,0.0
281,Ust-Barguzin,RU,2020-04-18 18:54:24,53.45,108.98,27.14,85,96,11.16,overcast clouds,0.0,0.0
282,Makakilo City,US,2020-04-18 18:49:54,21.35,-158.09,77.0,77,40,7.16,scattered clouds,0.0,0.0
283,Shingu,JP,2020-04-18 18:54:25,33.73,135.98,51.78,69,1,12.64,clear sky,0.0,0.0
284,Pisco,PE,2020-04-18 18:54:25,-13.7,-76.22,75.99,64,3,10.29,clear sky,0.0,0.0
285,Raudeberg,NO,2020-04-18 18:54:25,61.99,5.14,48.2,66,0,8.05,clear sky,0.0,0.0
286,Hoima,UG,2020-04-18 18:54:25,1.44,31.34,65.62,68,100,1.45,overcast clouds,0.0,0.0
287,Cururupu,BR,2020-04-18 18:54:25,-1.83,-44.87,83.41,77,83,2.48,moderate rain,3.91,0.0
288,Solca,RO,2020-04-18 18:54:26,47.7,25.85,52.0,10,88,1.5,overcast clouds,0.0,0.0
289,Ukiah,US,2020-04-18 18:54:26,39.15,-123.21,55.99,71,90,8.05,overcast clouds,0.0,0.0
290,Zhezkazgan,KZ,2020-04-18 18:54:26,47.8,67.71,57.69,40,87,7.43,overcast clouds,0.0,0.0
291,Doaba,PK,2020-04-18 18:54:26,33.42,70.74,63.28,51,31,0.98,scattered clouds,0.0,0.0
292,Mocuba,MZ,2020-04-18 18:50:28,-16.84,36.99,71.19,94,1,3.89,light rain,1.11,0.0
293,Saint-Philippe,RE,2020-04-18 18:54:27,-21.36,55.77,77.0,78,20,10.29,few clouds,0.0,0.0
294,Rio Gallegos,AR,2020-04-18 18:49:54,-51.62,-69.22,60.8,59,40,14.99,scattered clouds,0.0,0.0
295,Aklavik,CA,2020-04-18 18:54:27,68.22,-135.01,23.0,79,75,11.41,broken clouds,0.0,0.0
296,Zhanaozen,KZ,2020-04-18 18:54:28,43.3,52.8,62.08,38,59,5.53,broken clouds,0.0,0.0
297,Ixtapa,MX,2020-04-18 18:54:28,20.7,-105.2,78.8,65,75,12.75,broken clouds,0.0,0.0
298,Bestobe,KZ,2020-04-18 18:54:28,52.5,73.1,57.56,41,88,10.6,overcast clouds,0.0,0.0
299,Calama,CL,2020-04-18 18:53:43,-22.47,-68.93,75.2,12,0,21.92,clear sky,0.0,0.0
300,Kedgwick,CA,2020-04-18 18:54:29,47.64,-67.34,39.06,62,54,6.08,light snow,0.0,0.12
301,Port Blair,IN,2020-04-18 18:52:09,11.67,92.75,83.97,74,8,6.67,clear sky,0.0,0.0
302,Umtata,ZA,2020-04-18 18:54:29,-31.59,28.78,60.8,87,0,3.36,clear sky,0.0,0.0
303,Meulaboh,ID,2020-04-18 18:54:29,4.14,96.13,79.48,82,89,3.87,light rain,0.43,0.0
304,Bandarbeyla,SO,2020-04-18 18:50:30,9.49,50.81,81.97,69,82,9.86,broken clouds,0.0,0.0
305,Sumbe,AO,2020-04-18 18:54:30,-11.21,13.84,79.63,85,74,2.1,light rain,0.95,0.0
306,Churachandpur,IN,2020-04-18 18:54:30,24.33,93.67,62.31,64,95,1.16,light rain,0.12,0.0
307,Saint-Claude,FR,2020-04-18 18:54:30,46.5,5.83,62.01,68,67,3.85,light rain,0.52,0.0
308,Namibe,AO,2020-04-18 18:54:07,-15.2,12.15,74.34,70,69,5.64,light rain,0.4,0.0
309,Labuhan,ID,2020-04-18 18:54:31,-6.88,112.21,79.86,82,70,1.1,light rain,0.71,0.0
310,Tabuk,PH,2020-04-18 18:53:13,17.42,121.44,74.82,82,90,3.74,overcast clouds,0.0,0.0
311,Bouillante,GP,2020-04-18 18:54:31,16.13,-61.77,86.0,58,20,12.75,few clouds,0.0,0.0
312,Talavera De La Reina,ES,2020-04-18 18:54:32,39.96,-4.83,64.0,56,90,7.0,light rain,0.25,0.0
313,Sitka,US,2020-04-18 18:54:32,57.05,-135.33,41.0,93,40,4.7,mist,0.0,0.0
314,Mwinilunga,ZM,2020-04-18 18:54:32,-11.74,24.43,65.93,59,19,5.32,light rain,0.18,0.0
315,Namatanai,PG,2020-04-18 18:54:33,-3.67,152.43,81.41,77,100,3.33,overcast clouds,0.0,0.0
316,Portland,US,2020-04-18 18:54:18,45.52,-122.68,52.0,76,90,8.05,light rain,0.0,0.0
317,Nizwa,OM,2020-04-18 18:51:12,22.93,57.53,84.2,15,0,3.56,clear sky,0.0,0.0
318,Maraa,BR,2020-04-18 18:54:33,-1.83,-65.37,81.93,84,79,3.4,moderate rain,3.9,0.0
319,Seryshevo,RU,2020-04-18 18:54:33,51.09,128.38,40.12,56,100,8.93,overcast clouds,0.0,0.0
320,Caucaia,BR,2020-04-18 18:54:34,-3.74,-38.65,86.0,62,40,8.05,scattered clouds,0.0,0.0
321,Catalina,US,2020-04-18 18:54:34,32.51,-110.92,75.0,17,93,5.99,overcast clouds,0.0,0.0
322,Bolobo,CD,2020-04-18 18:54:34,-2.17,16.23,78.28,74,84,5.14,moderate rain,3.73,0.0
323,Sola,VU,2020-04-18 18:49:40,-13.88,167.55,82.44,76,73,10.36,light rain,0.88,0.0
324,Gryazovets,RU,2020-04-18 18:54:35,58.88,40.25,31.89,90,63,4.97,broken clouds,0.0,0.0
325,Ilulissat,GL,2020-04-18 18:54:35,69.22,-51.1,24.8,79,75,3.36,light shower snow,0.0,0.0
326,Isangel,VU,2020-04-18 18:49:52,-19.55,169.27,75.2,94,75,10.58,broken clouds,0.0,0.0
327,Qurayyat,SA,2020-04-18 18:54:36,31.33,37.34,73.4,25,0,2.24,clear sky,0.0,0.0
328,Port Elizabeth,ZA,2020-04-18 18:54:36,-33.92,25.57,68.0,94,3,9.17,clear sky,0.0,0.0
329,Jacqueville,CI,2020-04-18 18:54:36,5.21,-4.41,84.2,83,20,11.41,few clouds,0.0,0.0
330,Mount Gambier,AU,2020-04-18 18:50:08,-37.83,140.77,42.8,93,40,6.93,scattered clouds,0.0,0.0
331,Maragogi,BR,2020-04-18 18:54:37,-9.01,-35.22,84.43,69,39,8.84,light rain,1.79,0.0
332,Narsaq,GL,2020-04-18 18:54:37,60.92,-46.05,33.8,43,40,5.82,scattered clouds,0.0,0.0
333,Anito,PH,2020-04-18 18:54:37,12.45,125.29,79.72,82,38,11.39,scattered clouds,0.0,0.0
334,Plouzane,FR,2020-04-18 18:54:37,48.38,-4.62,57.2,82,3,4.7,light rain,0.14,0.0
335,Ozerne,UA,2020-04-18 18:54:37,50.18,28.73,42.55,56,80,5.99,broken clouds,0.0,0.0
336,Esmeralda,CU,2020-04-18 18:54:38,21.85,-78.12,93.22,36,8,7.83,clear sky,0.0,0.0
337,Ganzhou,CN,2020-04-18 18:54:38,28.82,115.43,61.77,91,100,4.07,moderate rain,10.25,0.0
338,Masuguru,TZ,2020-04-18 18:54:38,-11.37,38.42,72.66,89,87,3.29,light rain,1.92,0.0
339,Zelenoborskiy,RU,2020-04-18 18:54:38,66.84,32.36,31.46,96,29,8.39,scattered clouds,0.0,0.0
340,Pathardi,IN,2020-04-18 18:54:39,19.17,75.18,87.26,24,48,4.41,scattered clouds,0.0,0.0
341,Kirkuk,IQ,2020-04-18 18:53:03,35.47,44.39,70.29,38,2,8.32,clear sky,0.0,0.0
342,Katsuura,JP,2020-04-18 18:54:39,35.13,140.3,57.99,71,4,3.0,clear sky,0.0,0.0
343,Petropavlovsk-Kamchatskiy,RU,2020-04-18 18:54:40,53.05,158.65,30.2,68,0,6.71,clear sky,0.0,0.0
344,Baykit,RU,2020-04-18 18:54:40,61.67,96.37,20.35,92,46,2.13,scattered clouds,0.0,0.0
345,Camopi,GF,2020-04-18 18:54:40,3.17,-52.32,88.52,59,62,2.73,light rain,0.16,0.0
346,Curvelo,BR,2020-04-18 18:54:40,-18.76,-44.43,76.93,65,80,5.84,moderate rain,3.2,0.0
347,Nemuro,JP,2020-04-18 18:54:40,43.32,145.57,40.48,83,97,9.6,overcast clouds,0.0,0.0
348,Majalgaon,IN,2020-04-18 18:54:41,19.15,76.23,90.79,20,70,2.93,broken clouds,0.0,0.0
349,Vodnyy,RU,2020-04-18 18:54:41,63.5,53.41,33.33,90,95,4.16,overcast clouds,0.0,0.0
350,Fairbanks,US,2020-04-18 18:54:41,64.84,-147.72,39.2,100,90,2.98,light rain,0.0,0.0
351,Bud,US,2020-04-18 18:54:41,39.45,-86.18,53.01,45,40,6.93,scattered clouds,0.0,0.0
352,Ballitoville,ZA,2020-04-18 18:54:42,-29.54,31.21,71.6,88,90,9.17,light rain,0.0,0.0
353,Sao Joao Da Barra,BR,2020-04-18 18:49:48,-21.64,-41.05,78.8,65,75,13.87,broken clouds,0.0,0.0
354,Kongolo,CD,2020-04-18 18:54:42,-5.38,27.0,72.79,75,100,0.6,light rain,0.87,0.0
355,Pacific Grove,US,2020-04-18 18:54:42,36.62,-121.92,59.0,62,90,7.99,overcast clouds,0.0,0.0
356,Karaman,TR,2020-04-18 18:54:42,37.08,33.25,56.17,41,94,5.7,overcast clouds,0.0,0.0
357,Paamiut,GL,2020-04-18 18:54:43,61.99,-49.67,29.59,91,100,22.75,light snow,0.0,0.33
358,Banda Aceh,ID,2020-04-18 18:54:43,5.56,95.32,80.04,81,27,4.54,scattered clouds,0.0,0.0
359,Honningsvag,NO,2020-04-18 18:54:43,70.98,25.97,37.27,79,95,10.07,overcast clouds,0.0,0.0
360,Pontes E Lacerda,BR,2020-04-18 18:54:43,-15.23,-59.34,80.46,59,54,5.1,broken clouds,0.0,0.0
361,Husavik,IS,2020-04-18 18:54:44,66.04,-17.34,50.0,57,90,49.44,light intensity drizzle,0.0,0.0
362,Las Palmas,ES,2020-04-18 18:50:22,28.42,-14.01,66.2,72,20,9.17,few clouds,0.0,0.0
363,La Ronge,CA,2020-04-18 18:50:51,55.1,-105.28,28.4,46,75,12.75,broken clouds,0.0,0.0
364,West Fargo,US,2020-04-18 18:54:44,46.88,-96.9,55.99,46,90,14.99,overcast clouds,0.0,0.0
365,Sylacauga,US,2020-04-18 18:54:44,33.17,-86.25,68.0,48,1,8.05,clear sky,0.0,0.0
366,Abu Samrah,SY,2020-04-18 18:54:45,35.3,37.18,69.37,44,67,6.6,broken clouds,0.0,0.0
367,Teahupoo,PF,2020-04-18 18:54:45,-17.83,-149.27,84.2,70,76,5.82,light rain,0.12,0.0
368,Marapanim,BR,2020-04-18 18:54:45,-0.72,-47.7,83.8,72,73,2.39,light rain,1.54,0.0
369,Parintins,BR,2020-04-18 18:54:45,-2.63,-56.74,86.81,65,68,5.21,light rain,0.99,0.0
370,Poso,ID,2020-04-18 18:54:45,-1.4,120.75,78.58,69,67,2.44,light rain,0.45,0.0
371,Dillon,US,2020-04-18 18:54:46,34.42,-79.37,73.4,46,75,14.99,broken clouds,0.0,0.0
372,Kysyl-Syr,RU,2020-04-18 18:54:46,63.9,122.76,0.64,91,1,5.79,clear sky,0.0,0.0
373,Lahat,ID,2020-04-18 18:54:46,-3.8,103.53,74.8,86,97,2.59,light rain,2.17,0.0
374,Noumea,NC,2020-04-18 18:54:47,-22.28,166.46,75.0,83,52,2.24,broken clouds,0.0,0.0
375,Cao Bang,VN,2020-04-18 18:54:47,22.67,106.25,72.75,82,99,3.83,overcast clouds,0.0,0.0
376,Cidreira,BR,2020-04-18 18:51:08,-30.18,-50.21,71.73,65,3,10.78,clear sky,0.0,0.0
377,Salalah,OM,2020-04-18 18:53:43,17.02,54.09,82.4,74,40,5.82,scattered clouds,0.0,0.0
378,Riyadh,SA,2020-04-18 18:54:21,24.69,46.72,82.4,39,40,5.82,scattered clouds,0.0,0.0
379,Kavaratti,IN,2020-04-18 18:50:13,10.57,72.64,84.74,70,1,6.35,clear sky,0.0,0.0
380,Parrita,CR,2020-04-18 18:54:48,9.52,-84.32,86.0,44,20,11.41,few clouds,0.0,0.0
381,Airai,TL,2020-04-18 18:54:48,-8.93,125.41,60.13,56,63,2.48,broken clouds,0.0,0.0
382,Tromso,NO,2020-04-18 18:53:23,69.65,18.96,37.4,93,75,26.4,broken clouds,0.0,0.0
383,Willmar,US,2020-04-18 18:54:48,45.12,-95.04,62.6,36,1,21.92,clear sky,0.0,0.0
384,Matara,LK,2020-04-18 18:54:49,5.95,80.54,80.37,83,54,4.43,light rain,0.8,0.0
385,Yarada,IN,2020-04-18 18:54:49,17.65,83.27,84.2,79,75,3.36,broken clouds,0.0,0.0
386,Dongli,CN,2020-04-18 18:54:49,23.57,116.82,75.2,88,40,2.24,scattered clouds,0.0,0.0
387,Lagoa,PT,2020-04-18 18:54:49,39.05,-27.98,63.09,85,93,25.57,overcast clouds,0.0,0.0
388,Gurgentepe,TR,2020-04-18 18:54:50,40.79,37.6,42.06,68,26,0.4,scattered clouds,0.0,0.0
389,Amalapuram,IN,2020-04-18 18:52:16,16.58,82.02,79.54,87,10,3.13,clear sky,0.0,0.0
390,Codrington,AU,2020-04-18 18:54:50,-38.27,141.97,51.66,84,47,7.92,light rain,0.16,0.0
391,Cody,US,2020-04-18 18:54:51,44.53,-109.06,55.4,19,1,13.87,clear sky,0.0,0.0
392,Takaka,NZ,2020-04-18 18:54:51,-40.85,172.8,51.01,93,46,11.43,light rain,0.18,0.0
393,Hit,IQ,2020-04-18 18:54:51,33.64,42.83,78.75,24,13,2.35,few clouds,0.0,0.0
